items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00004441	6	6	1	0	0.771145713187236	0.975747932012679	0.86146496323968
GC_00004442	6	6	1	0	0.814301836462501	0.971866036440029	0.886134288131196
GC_00004443	6	6	1	0	0.852658552210122	0.99744408945687	0.919385999536256
GC_00004444	6	6	1	0	0.828839869281046	0.971669884169885	0.894589699651571
GC_00004445	6	6	1	0	0.858031272210377	0.977349901574804	0.913812118616694
GC_00004446	3	6	2	0	0.987096774193548	1.0	0.993506493506493
GC_00004447	6	6	1	0	0.884071062932852	0.879439775910364	0.881749338137895
GC_00004448	6	6	1	0	0.926426426426426	0.977628032345013	0.951338802529921
GC_00004449	6	6	1	0	0.812069255337031	0.993984962406016	0.893865333949904
GC_00004450	5	6	2	0	0.903672316384181	0.743574613165486	0.815843430671838
GC_00004451	6	6	1	0	0.864212678936605	0.976264338792293	0.916827552260409
GC_00004452	6	6	1	0	0.798711755233494	0.909176764076978	0.850371860742537
GC_00004453	6	6	1	0	0.805493689680772	0.979755806237557	0.884119694369658
GC_00004454	6	6	1	0	0.820822731128075	0.988746311365466	0.89699307252678
GC_00004455	6	6	1	0	0.794312489901438	0.982637889688251	0.878495604373598
GC_00004456	6	6	1	0	0.84610649430594	0.989041095890411	0.912007403479525
GC_00004457	6	6	1	0	0.783420463032114	0.974030524220308	0.86838887664807
GC_00004458	5	6	2	0	0.860460634094632	0.770064637150542	0.812756867571143
GC_00004459	3	6	2	0	0.772278285012547	0.970468161122367	0.86010387660586
GC_00004460	6	6	1	0	0.947633692123697	0.837263584117032	0.889036239854213
GC_00004461	5	6	2	0	0.754496686651941	0.697751898239702	0.725015676797836
GC_00004462	3	6	2	0	0.789197530864198	0.71434262948207	0.749906725801662
GC_00004463	3	6	2	0	0.766199064796259	0.952253360674415	0.849154301374382
GC_00004464	5	6	2	0	0.615254457894052	0.752767307068743	0.677099521795314
GC_00004465	5	6	2	0	0.736994219653179	0.640850075167417	0.685567742070868
GC_00004466	6	6	1	0	0.80554528650647	0.960196457693328	0.876098368468484
GC_00004467	6	6	1	0	0.85353299017314	0.913065490772498	0.882296149316045
GC_00004468	6	6	1	0	0.767634370992188	0.987591753022453	0.863831005881427
GC_00004469	6	6	1	0	0.827129733211295	0.943839620435147	0.881638986961972
GC_00004470	6	6	1	0	0.814363143631436	0.948020911127706	0.876123779410621
GC_00004471	6	6	1	0	0.895169082125604	0.959142306573588	0.926052165171268
GC_00004472	6	6	1	0	0.678802048541527	0.920098930368242	0.781242925025536
GC_00004473	6	6	1	0	0.82624269005848	1.0	0.904855301605092
GC_00004474	6	6	1	0	0.788851561527933	0.916832373975229	0.848040642015393
GC_00004475	6	6	1	0	0.79045871559633	0.876128945721183	0.831091909781747
GC_00004476	3	6	2	0	0.795720591057379	0.907095087548638	0.847765554754972
GC_00004477	3	6	2	0	0.843832020997375	0.912451737451737	0.876801359657708
GC_00004478	3	6	2	0	0.786890487609912	0.979206206506176	0.87257742101594
GC_00004479	6	6	1	0	0.939748360800992	0.852256458138811	0.893866580104226
GC_00004480	6	6	1	0	0.929100529100529	0.749920660107903	0.82994983811747
GC_00004481	6	6	1	0	0.779809345210189	0.889483239689635	0.831043459956946
GC_00004482	3	6	2	0	0.786456659166399	0.992367500920135	0.877494298706839
GC_00004483	2	6	4	0	0.688777219430486	0.650378047898128	0.669027101395815
GC_00004484	6	6	1	0	0.721991701244813	0.905166637277376	0.803268845921263
GC_00004485	6	6	1	0	0.856426223836706	0.99844559585492	0.921999010698841
GC_00004486	6	6	1	0	0.879598242310107	0.962896966817139	0.919364647834583
GC_00004487	3	6	3	0	0.932291666666667	0.872003761829188	0.90114049796497
GC_00004488	6	6	1	0	0.810025981965459	0.963576158940398	0.880154242422773
GC_00004489	3	6	2	0	0.765382014874916	0.941611721611722	0.844399907641559
GC_00004490	6	6	1	0	0.781499862145023	0.761675046587672	0.771460111927827
GC_00004491	6	6	1	0	0.84640826873385	0.990836623705575	0.912945590127833
GC_00004492	6	6	1	0	0.873992673992674	0.847031963470319	0.860301142233483
GC_00004493	5	6	2	0	0.706404565630945	0.70683232564835	0.706618380902223
GC_00004494	5	6	2	0	0.796857056512542	0.7897825730481	0.793304042983324
GC_00004495	6	6	1	0	0.794615993665875	0.955673593638367	0.867734719714342
GC_00004496	6	6	1	0	0.943360433604336	1.0	0.970854831962069
GC_00004497	6	6	1	0	0.753187042842215	0.900251626074158	0.820179027869325
GC_00004498	3	6	2	0	0.847688564476886	0.990419649612941	0.913512495700175
GC_00004499	6	6	1	0	0.828414680287552	0.885781618224665	0.856138234230292
GC_00004500	6	6	1	0	0.927777777777778	1.0	0.962536023054755
GC_00004501	6	6	1	0	0.819210380568083	0.928991517572809	0.870654007943432
GC_00004502	6	6	1	0	0.930288231351144	0.99599427753934	0.962020628450415
GC_00004503	3	6	2	0	0.776719576719577	0.851754385964912	0.812508300771508
GC_00004504	6	6	1	0	0.728699315429173	0.966222646764497	0.830817933750982
GC_00004505	6	6	1	0	0.691592733417828	0.941547885970534	0.797442263540065
GC_00004506	5	6	2	0	0.824091778202677	0.759531858720501	0.790495854520926
GC_00004507	6	6	1	0	0.681285140562249	0.689584316912791	0.685409607334558
GC_00004508	6	6	1	0	0.822999470058294	0.791249076127124	0.806812026407659
GC_00004509	6	6	1	0	0.862222222222222	0.998278829604134	0.925275683143241
GC_00004510	5	6	2	0	0.833981841763943	0.693418652723736	0.757232392157875
GC_00004511	6	6	1	0	0.691887211127348	0.834504081960168	0.756533012939172
GC_00004512	6	6	1	0	0.922800925925926	1.0	0.959850719316198
GC_00004513	3	6	2	0	0.847138047138047	1.0	0.917243893547211
GC_00004514	6	6	1	0	0.794507326489427	0.978172259023321	0.876825155221661
GC_00004515	6	6	1	0	0.764134918709051	0.965039311812044	0.85291606024028
GC_00004516	4	6	3	0	0.849129129129129	0.639144779058014	0.729323341144965
GC_00004517	5	6	2	0	0.809141806634913	0.910947040932416	0.857031699834832
GC_00004518	6	6	1	0	0.747165109034268	0.915585208442352	0.822845516739
GC_00004519	6	6	1	0	0.760814668423364	0.867369184848028	0.810605261125631
GC_00004520	6	6	1	0	0.692592592592593	0.980893701767487	0.81190950204306
GC_00004521	6	6	1	0	0.819806645543911	0.977147977470559	0.891588908646254
GC_00004522	6	6	1	0	0.7069021916912	0.954113465841781	0.812111429614564
GC_00004523	4	6	3	0	0.790436005625879	0.88662939669229	0.835773963046646
GC_00004524	5	6	2	0	0.845090268604139	0.800733509908767	0.822314157571066
GC_00004525	3	6	2	0	0.839391595772106	0.845369484316851	0.842369934638206
GC_00004526	6	6	1	0	0.72228851763458	0.936173832754962	0.815439204574093
GC_00004527	6	6	1	0	0.875045537340619	0.983870967741935	0.926272801696753
GC_00004528	6	6	1	0	0.806035425322545	0.921737099455223	0.860012234643587
GC_00004529	6	6	1	0	0.940659340659341	0.924001924001924	0.932256230203298
GC_00004530	5	6	2	0	0.733583021223471	0.827461389961391	0.777699368505367
GC_00004531	4	6	2	0	0.908980213089802	0.973633633633634	0.940196747529512
GC_00004532	6	6	1	0	0.747132253711201	0.936609253630529	0.831209516972154
GC_00004533	6	6	1	0	0.87827373183677	0.968749279870955	0.921295554904633
GC_00004534	5	6	2	0	0.999130297280202	0.74854119554586	0.855870442817422
GC_00004535	6	6	1	0	0.792078220093784	0.838472462387958	0.814615310939092
GC_00004536	4	6	3	0	0.86603668704836	0.660017715981748	0.749120811167807
GC_00004537	6	6	1	0	0.865255491066348	0.976668341708542	0.917592389627612
GC_00004538	6	6	1	0	0.780631659056317	0.897788216872186	0.835121074612442
GC_00004539	6	6	1	0	0.83360961458765	0.919367823534487	0.874391010829967
GC_00004540	6	6	1	0	0.837455830388693	0.894577861490437	0.865074910903171
GC_00004541	6	6	1	0	0.859203227433182	0.983800735059128	0.917290232594892
GC_00004542	6	6	1	0	0.867124742747129	0.731315848306213	0.793450905061834
GC_00004543	6	6	1	0	0.666099049240812	0.961443106364716	0.786973580798468
GC_00004544	5	6	2	0	0.757408683666437	0.682942336697993	0.718250549963343
GC_00004545	6	6	1	0	0.842175129189779	0.899626560038778	0.869953358190591
GC_00004546	4	6	3	0	0.79452313503305	0.76906427712686	0.78158644122196
GC_00004547	5	6	2	0	0.664135238340413	0.786760458951977	0.720265896298381
GC_00004548	6	6	1	0	0.723876698014629	0.989147286821706	0.83597273380038
GC_00004549	6	6	1	0	0.818250134192163	0.92864483237241	0.869959297209407
GC_00004550	5	6	2	0	0.900929292929293	0.743861286965996	0.814895745993892
GC_00004551	6	6	1	0	0.739522450274115	0.958840916503584	0.835020818119921
GC_00004552	6	6	1	0	0.822076707202993	0.992587520683878	0.899321282775025
GC_00004553	6	6	1	0	0.721260333801279	0.972858322813909	0.828376590877125
GC_00004554	5	6	2	0	0.743687672395502	0.748780913694392	0.746225602373944
GC_00004555	6	6	1	0	0.906593961425831	0.833046353484311	0.868265453707532
GC_00004556	6	6	1	0	0.908041958041958	0.836268097713679	0.870678373251703
GC_00004557	6	6	1	0	0.784103811841038	0.896700963579944	0.836630944778774
GC_00004558	6	6	1	0	0.76686807653575	0.891959595959595	0.824697285972071
GC_00004559	6	6	1	0	0.747132340352679	0.949437180824039	0.836222994781746
GC_00004560	6	6	1	0	0.805608581038087	0.925990892986645	0.861615195134331
GC_00004561	6	6	1	0	0.744072114442485	0.954175568532498	0.836127073741804
GC_00004562	6	6	1	0	0.930546705747419	0.788912650187795	0.853896389258274
GC_00004563	6	6	1	0	0.805916052846954	0.951999999999999	0.87288819175155
GC_00004564	6	6	1	0	0.729011283228151	0.988990725586472	0.83933009887223
GC_00004565	5	6	2	0	0.738384695127698	0.990768121594628	0.84615773728155
GC_00004566	5	6	2	0	0.816762809636919	0.727654850983304	0.769638208224559
GC_00004567	6	6	1	0	0.736842105263158	0.775724275724276	0.755783436169288
GC_00004568	6	6	1	0	0.793839758125472	0.872801083749987	0.83144992467131
GC_00004569	6	6	1	0	0.799239098624524	0.927351564424734	0.858542379871218
GC_00004570	5	6	2	0	0.910503751339764	0.85650381364667	0.882678660595429
GC_00004571	6	6	1	0	0.833583208395802	0.918831680050387	0.874133933558652
GC_00004572	6	6	1	0	0.612585544984143	0.661244873766498	0.635985835165576
GC_00004573	6	6	1	0	0.722237814575732	0.891845604690305	0.798130521362269
GC_00004574	3	6	2	0	0.767431693989071	0.812524594121555	0.78933465484689
GC_00004575	6	6	1	0	0.816990349100441	0.968597466512342	0.886357730921398
GC_00004576	4	6	3	0	0.782179083595663	0.730268042375082	0.755332703346602
GC_00004577	6	6	1	0	0.84162429066254	0.988691400632729	0.909249374519444
GC_00004578	6	6	1	0	0.836821705426357	0.808986220750927	0.822668572860295
GC_00004579	6	6	1	0	0.879043600562588	1.0	0.93562874251497
GC_00004580	6	6	1	0	0.814525745257453	0.985702425084954	0.891975823533181
GC_00004581	6	6	1	0	0.90234557517989	0.975045537340619	0.937287942134747
GC_00004582	5	6	2	0	0.646592926396286	0.899977738651774	0.752528484960342
GC_00004583	6	6	1	0	0.930168961812677	0.779687958635331	0.848306697886332
GC_00004584	4	6	3	0	0.563331961026486	0.690660225442843	0.620531743977063
GC_00004585	6	6	1	0	0.718659942363112	0.969514099384585	0.825449188950487
GC_00004586	6	6	1	0	0.770987654320988	0.986537553141237	0.865544654229122
GC_00004587	6	6	1	0	0.815470918216711	0.979892483259452	0.890152737234404
GC_00004588	5	6	2	0	0.660431739309452	0.918915191549713	0.768521148045556
GC_00004589	5	6	2	0	0.812232415902141	0.896285930072415	0.85219159400546
GC_00004590	6	6	1	0	0.797727989902177	0.982751575744404	0.880626157376968
GC_00004591	6	6	1	0	0.84477915247146	0.792855568076405	0.817994203991704
GC_00004592	6	6	1	0	0.771626051018954	0.743715602809556	0.757413791440676
GC_00004593	5	6	2	0	0.808650362318841	0.848890205501245	0.828281835841024
GC_00004594	6	6	1	0	0.689269940244219	0.941432641432641	0.795854777928867
GC_00004595	5	6	2	0	0.6421875	0.643178552769068	0.642682644319989
GC_00004596	6	6	1	0	0.672391282514814	0.947308120269492	0.786518437717205
GC_00004597	4	6	3	0	0.735357252376572	0.709305417082086	0.722096436252141
GC_00004598	5	6	2	0	0.80134335154827	0.935704742437565	0.86332759232243
GC_00004599	6	6	1	0	0.76675028744643	0.980016176924468	0.860364222334227
GC_00004600	3	6	4	0	0.853950702603087	0.635403672903675	0.728642453181166
GC_00004601	6	6	1	0	0.754200672107537	0.97808410748177	0.851674851539526
GC_00004602	5	6	2	0	0.686067660967625	0.726433296172423	0.705673705684579
GC_00004603	6	6	1	0	0.748501872659176	0.936903720368287	0.832172614233854
GC_00004604	6	6	1	0	0.711835334476844	0.952517073569703	0.814773729867949
GC_00004605	6	6	1	0	0.751246819338422	0.913894651913327	0.824627171100565
GC_00004606	6	6	1	0	0.74976404976405	0.967534988608362	0.844841737097747
GC_00004607	4	6	3	0	0.753743276639046	0.781641468682501	0.767438915303696
GC_00004608	6	6	1	0	0.848761904761905	0.76187677539426	0.802975851809037
GC_00004609	6	6	1	0	0.879108796296296	0.772757557419104	0.822509599040623
GC_00004610	4	6	3	0	0.766335814722911	0.599447264144249	0.672695268610929
GC_00004611	6	6	1	0	0.802162849872774	0.896137642874407	0.84655021718046
GC_00004612	5	6	2	0	0.71843049087308	0.82330621349252	0.767301297846023
GC_00004613	6	6	1	0	0.767676767676768	0.89895004328279	0.828143479982657
GC_00004614	5	6	2	0	0.907115076641501	0.741245236327641	0.815834649828873
GC_00004615	5	6	2	0	0.934942287513116	0.774503579209458	0.847194008455494
GC_00004616	4	6	2	0	0.872982821447163	0.636928905549148	0.736503973160952
GC_00004617	5	6	2	0	0.65746850629874	0.729977491303459	0.691828311398671
GC_00004618	6	6	1	0	0.815133037694013	0.799890140071411	0.80743965619124
GC_00004619	5	6	2	0	0.863289760348584	0.752147681815196	0.803895434181911
GC_00004620	5	6	2	0	0.654073199527745	0.742533033398185	0.695501631683683
GC_00004621	4	6	2	0	0.706532180595581	0.732479865368435	0.719272083889226
GC_00004622	5	6	2	0	0.801414768806073	0.710289149225572	0.75310542960458
GC_00004623	6	6	1	0	0.870597243491577	0.945223146549467	0.906376721380247
GC_00004624	3	6	2	0	0.661712083677402	0.571002583139838	0.613019897054018
GC_00004625	6	6	1	0	0.798909823438796	0.845198082698079	0.821402352605579
GC_00004626	6	6	1	0	0.843599903938521	0.908687856560714	0.874935048666116
GC_00004627	6	6	1	0	0.902886002886003	0.91287852419074	0.907854768100352
GC_00004628	5	6	2	0	0.753921568627451	0.863762619518188	0.805112980396246
GC_00004629	5	5	1	0	0.926666666666667	0.823157894736842	0.87185081211149
GC_00004630	5	5	1	0	1.0	1.0	1.0
GC_00004631	5	5	1	0	1.0	1.0	1.0
GC_00004632	5	5	1	0	1.0	1.0	1.0
GC_00004633	5	5	1	0	1.0	1.0	1.0
GC_00004634	5	5	1	0	1.0	1.0	1.0
GC_00004635	5	5	1	0	1.0	1.0	1.0
GC_00004636	5	5	1	0	1.0	1.0	1.0
GC_00004637	5	5	1	0	1.0	1.0	1.0
GC_00004638	5	5	1	0	1.0	1.0	1.0
GC_00004639	5	5	1	0	1.0	1.0	1.0
GC_00004640	5	5	1	0	1.0	1.0	1.0
GC_00004641	5	5	1	0	1.0	1.0	1.0
GC_00004642	5	5	1	0	1.0	1.0	1.0
GC_00004643	5	5	1	0	1.0	1.0	1.0
GC_00004644	5	5	1	0	1.0	1.0	1.0
GC_00004645	5	5	1	0	1.0	1.0	1.0
GC_00004646	5	5	1	0	1.0	1.0	1.0
GC_00004647	5	5	1	0	1.0	1.0	1.0
GC_00004648	5	5	1	0	1.0	1.0	1.0
GC_00004649	5	5	1	0	1.0	1.0	1.0
GC_00004650	5	5	1	0	1.0	1.0	1.0
GC_00004651	5	5	1	0	1.0	1.0	1.0
GC_00004652	5	5	1	0	1.0	1.0	1.0
GC_00004653	5	5	1	0	1.0	1.0	1.0
GC_00004654	5	5	1	0	1.0	1.0	1.0
GC_00004655	5	5	1	0	1.0	1.0	1.0
GC_00004656	5	5	1	0	1.0	1.0	1.0
GC_00004657	5	5	1	0	1.0	1.0	1.0
GC_00004658	5	5	1	0	1.0	1.0	1.0
GC_00004659	5	5	1	0	1.0	1.0	1.0
GC_00004660	5	5	1	0	1.0	1.0	1.0
GC_00004661	5	5	1	0	1.0	1.0	1.0
GC_00004662	5	5	1	0	1.0	1.0	1.0
GC_00004663	5	5	1	0	0.759333333333333	0.757117292988451	0.758223693973718
GC_00004664	5	5	1	0	1.0	1.0	1.0
GC_00004665	5	5	1	0	1.0	1.0	1.0
GC_00004666	5	5	1	0	1.0	1.0	1.0
GC_00004667	5	5	1	0	1.0	1.0	1.0
GC_00004668	5	5	1	0	1.0	1.0	1.0
GC_00004669	5	5	1	0	1.0	1.0	1.0
GC_00004670	5	5	1	0	1.0	1.0	1.0
GC_00004671	5	5	1	0	1.0	1.0	1.0
GC_00004672	5	5	1	0	1.0	1.0	1.0
GC_00004673	5	5	1	0	1.0	1.0	1.0
GC_00004674	5	5	1	0	1.0	1.0	1.0
GC_00004675	5	5	1	0	1.0	1.0	1.0
GC_00004676	5	5	1	0	1.0	1.0	1.0
GC_00004677	5	5	1	0	1.0	1.0	1.0
GC_00004678	5	5	1	0	1.0	1.0	1.0
GC_00004679	5	5	1	0	1.0	1.0	1.0
GC_00004680	5	5	1	0	1.0	1.0	1.0
GC_00004681	5	5	1	0	1.0	1.0	1.0
GC_00004682	5	5	1	0	1.0	1.0	1.0
GC_00004683	5	5	1	0	1.0	1.0	1.0
GC_00004684	5	5	1	0	1.0	1.0	1.0
GC_00004685	5	5	1	0	1.0	1.0	1.0
GC_00004686	5	5	1	0	1.0	1.0	1.0
GC_00004687	5	5	1	0	1.0	1.0	1.0
GC_00004688	5	5	1	0	1.0	1.0	1.0
GC_00004689	5	5	1	0	1.0	1.0	1.0
GC_00004690	5	5	1	0	1.0	1.0	1.0
GC_00004691	5	5	1	0	1.0	1.0	1.0
GC_00004692	5	5	1	0	1.0	1.0	1.0
GC_00004693	5	5	1	0	1.0	1.0	1.0
GC_00004694	5	5	1	0	1.0	1.0	1.0
GC_00004695	5	5	1	0	1.0	1.0	1.0
GC_00004696	5	5	1	0	1.0	1.0	1.0
GC_00004697	5	5	1	0	1.0	1.0	1.0
GC_00004698	5	5	1	0	1.0	1.0	1.0
GC_00004699	5	5	1	0	1.0	1.0	1.0
GC_00004700	5	5	1	0	1.0	1.0	1.0
GC_00004701	5	5	1	0	1.0	1.0	1.0
GC_00004702	5	5	1	0	1.0	1.0	1.0
GC_00004703	5	5	1	0	1.0	1.0	1.0
GC_00004704	5	5	1	0	1.0	1.0	1.0
GC_00004705	5	5	1	0	1.0	1.0	1.0
GC_00004706	5	5	1	0	1.0	1.0	1.0
GC_00004707	5	5	1	0	1.0	1.0	1.0
GC_00004708	5	5	1	0	1.0	1.0	1.0
GC_00004709	5	5	1	0	1.0	1.0	1.0
GC_00004710	5	5	1	0	1.0	1.0	1.0
GC_00004711	5	5	1	0	1.0	1.0	1.0
GC_00004712	5	5	1	0	1.0	1.0	1.0
GC_00004713	5	5	1	0	1.0	1.0	1.0
GC_00004714	5	5	1	0	1.0	1.0	1.0
GC_00004715	5	5	1	0	1.0	1.0	1.0
GC_00004716	5	5	1	0	1.0	1.0	1.0
GC_00004717	5	5	1	0	1.0	1.0	1.0
GC_00004718	5	5	1	0	1.0	1.0	1.0
GC_00004719	5	5	1	0	1.0	1.0	1.0
GC_00004720	5	5	1	0	1.0	1.0	1.0
GC_00004721	5	5	1	0	1.0	1.0	1.0
GC_00004722	5	5	1	0	1.0	1.0	1.0
GC_00004723	5	5	1	0	1.0	1.0	1.0
GC_00004724	5	5	1	0	1.0	1.0	1.0
GC_00004725	5	5	1	0	1.0	1.0	1.0
GC_00004726	5	5	1	0	1.0	1.0	1.0
GC_00004727	5	5	1	0	1.0	1.0	1.0
GC_00004728	5	5	1	0	1.0	1.0	1.0
GC_00004729	5	5	1	0	1.0	1.0	1.0
GC_00004730	5	5	1	0	1.0	1.0	1.0
GC_00004731	5	5	1	0	1.0	1.0	1.0
GC_00004732	5	5	1	0	1.0	1.0	1.0
GC_00004733	5	5	1	0	1.0	1.0	1.0
GC_00004734	5	5	1	0	1.0	1.0	1.0
GC_00004735	5	5	1	0	1.0	1.0	1.0
GC_00004736	5	5	1	0	1.0	1.0	1.0
GC_00004737	5	5	1	0	1.0	1.0	1.0
GC_00004738	5	5	1	0	1.0	1.0	1.0
GC_00004739	5	5	1	0	1.0	1.0	1.0
GC_00004740	5	5	1	0	1.0	1.0	1.0
GC_00004741	5	5	1	0	1.0	1.0	1.0
GC_00004742	5	5	1	0	1.0	1.0	1.0
GC_00004743	5	5	1	0	0.928185573562123	0.99904818661673	0.96231410353147
GC_00004744	5	5	1	0	1.0	0.860306824193264	0.924908529071641
GC_00004745	5	5	1	0	1.0	0.800980022615905	0.889493511929677
GC_00004746	5	5	1	0	0.999186247584173	0.994570386188896	0.996872973662577
GC_00004747	5	5	1	0	0.953591160220994	0.87994111152006	0.915286933743231
GC_00004748	5	5	1	0	1.0	0.784335664335665	0.879134660605111
GC_00004749	5	5	1	0	1.0	0.767094466652641	0.868198595070842
GC_00004750	5	5	1	0	0.99728813559322	1.0	0.998642226748133
GC_00004751	5	5	1	0	1.0	0.816999877345768	0.899284460645339
GC_00004752	5	5	1	0	1.0	0.82831578194744	0.906097064988582
GC_00004753	5	5	1	0	0.890276201286417	0.683520689363267	0.773317327594664
GC_00004754	5	5	1	0	1.0	0.988891065830723	0.994414508486599
GC_00004755	5	5	1	0	0.928205128205128	0.690651783934623	0.79199899984341
GC_00004756	5	5	1	0	0.963369963369963	1.0	0.98134328358209
GC_00004757	5	5	1	0	0.903508771929825	0.696833503575077	0.786825659349704
GC_00004758	5	5	1	0	0.935287522024668	0.857368157479097	0.894634422705708
GC_00004759	5	5	1	0	0.956989247311828	1.0	0.978021978021978
GC_00004760	5	5	1	0	0.999431171786121	0.985129241570044	0.992228672543236
GC_00004761	5	5	1	0	1.0	0.926456151832461	0.96182428128583
GC_00004762	5	5	1	0	0.837307152875175	0.970515329419438	0.899003563963282
GC_00004763	5	5	1	0	0.878887070376432	0.993522590963615	0.932695635312932
GC_00004764	5	5	1	0	0.99963167587477	1.0	0.999815804015472
GC_00004765	5	5	1	0	0.855133614627286	0.923700742432895	0.888095680832215
GC_00004766	5	5	1	0	0.942604856512141	0.870657276995305	0.90520367958706
GC_00004767	5	5	1	0	0.991315453384419	1.0	0.995638789122627
GC_00004768	5	5	1	0	0.962835512732278	0.998625429553265	0.980403949691735
GC_00004769	5	5	1	0	1.0	0.859928175968876	0.924689659611099
GC_00004770	5	5	1	0	1.0	0.695463170605485	0.820381336100767
GC_00004771	5	5	1	0	0.946666666666667	0.79016393442623	0.861364208406746
GC_00004772	5	5	1	0	0.877777777777778	0.816404647983596	0.845979567226872
GC_00004773	5	5	1	0	0.831844878912221	0.988853615923083	0.903579388605863
GC_00004774	5	5	1	0	0.994936708860759	1.0	0.99746192893401
GC_00004775	5	5	1	0	0.80564654500078	0.722927188552188	0.762048671856254
GC_00004776	4	5	2	0	0.748862115127175	0.893313069908816	0.814734409700637
GC_00004777	5	5	1	0	0.935686274509804	0.996093750000001	0.964945530210156
GC_00004778	5	5	1	0	0.914110429447853	0.740751677852349	0.818350763327972
GC_00004779	5	5	1	0	0.835552075176194	0.954601054875995	0.891118060211719
GC_00004780	5	5	1	0	1.0	0.69529690618761	0.820265646271008
GC_00004781	5	5	1	0	0.975333333333333	0.822715433036684	0.892547299824811
GC_00004782	5	5	1	0	0.936085219707057	0.988157894736842	0.961416977986508
GC_00004783	5	5	1	0	0.85589119916307	0.99571382705479	0.920523210289559
GC_00004784	5	5	1	0	0.813347802495931	0.858897882938979	0.835502476390174
GC_00004785	4	5	2	0	0.843120070113935	0.698494446729741	0.764023276203608
GC_00004786	5	5	1	0	0.839472733838931	0.987338278419874	0.907421247460197
GC_00004787	5	5	1	0	0.656893912633934	0.82800838740307	0.732591860462958
GC_00004788	5	5	1	0	0.758667898826026	0.945289908194798	0.841759233094473
GC_00004789	5	5	1	0	0.745261984392419	0.66013922728855	0.700122735650556
GC_00004790	5	5	1	0	0.873214285714286	0.910421389131067	0.891429762502391
GC_00004791	5	5	1	0	1.0	0.713020639430257	0.832471743793355
GC_00004792	5	5	1	0	0.907098297083123	0.945157643512118	0.925736956880183
GC_00004793	5	5	1	0	0.940832949131704	0.999539170506919	0.969297977478488
GC_00004794	4	5	2	0	0.828767123287671	0.695082898164267	0.756061089803549
GC_00004795	5	5	1	0	0.982857142857143	1.0	0.99135446685879
GC_00004796	5	5	1	0	0.815561153092639	0.985759573252052	0.892619734482212
GC_00004797	5	5	1	0	0.83047619047619	1.0	0.90738813735692
GC_00004798	5	5	1	0	0.857184157270888	0.9982683982684	0.922362421119572
GC_00004799	4	5	2	0	0.793453326274925	0.908421737789906	0.847054245907197
GC_00004800	5	5	1	0	0.992019643953346	0.57487619047619	0.727921360517335
GC_00004801	5	5	1	0	0.821480406386067	0.9774062816616	0.892685586922738
GC_00004802	5	5	1	0	0.79583746283449	0.970703270159793	0.874615584300384
GC_00004803	4	5	2	0	0.858108857111185	0.721808164541451	0.784079126485121
GC_00004804	5	5	1	0	0.733840811965812	0.822574057223738	0.775678035470587
GC_00004805	5	5	1	0	0.893896713615023	0.937033809689787	0.914957102267306
GC_00004806	5	5	1	0	0.737323633156966	0.969828510182208	0.837743119096659
GC_00004807	5	5	1	0	0.808889875009245	0.99712389380531	0.893197422695539
GC_00004808	5	5	1	0	0.87683615819209	1.0	0.934376881396749
GC_00004809	4	5	2	0	0.912231930103257	0.698616922051964	0.791260660307873
GC_00004810	5	5	1	0	0.933001451980917	0.985950162841779	0.958745313228959
GC_00004811	5	5	1	0	0.956740054074932	0.831265143648321	0.889599940198606
GC_00004812	5	5	1	0	0.973322332233223	0.705899548232794	0.818316867593039
GC_00004813	5	5	1	0	0.841813135985199	0.991743119266054	0.910648236649493
GC_00004814	5	5	1	0	0.823769446569753	0.914282245532245	0.866669021218557
GC_00004815	5	5	1	0	0.971896955503513	0.996893239299609	0.984236417668884
GC_00004816	5	5	1	0	0.951192821186255	0.99220795810181	0.971267580962949
GC_00004817	5	5	1	0	0.868888888888889	0.890909090909091	0.879761221444151
GC_00004818	5	5	1	0	0.955874241588527	0.985433000712758	0.970428587157587
GC_00004819	5	5	1	0	0.949820788530466	1.0	0.974264705882353
GC_00004820	4	5	2	0	0.802946593001842	0.94272043745728	0.867237738012896
GC_00004821	5	5	1	0	0.839716312056738	0.942162162162163	0.887994268539575
GC_00004822	5	5	1	0	0.75307917888563	0.906549312226024	0.822718355736612
GC_00004823	5	5	1	0	0.761952861952862	0.830232526348885	0.794628633305859
GC_00004824	5	5	1	0	1.0	0.824665551839464	0.903908720157631
GC_00004825	5	5	1	0	0.868396446937821	0.976995748700991	0.919500623065768
GC_00004826	5	5	1	0	0.856997455470738	0.992439585730724	0.919759019346921
GC_00004827	5	5	1	0	0.881857923497268	0.996732026143792	0.935782750276433
GC_00004828	5	5	1	0	0.741543400986125	0.796098552610179	0.767853175236234
GC_00004829	4	5	2	0	0.727187755578923	0.946334514092098	0.82241256516387
GC_00004830	5	5	1	0	0.66140350877193	0.881423282599755	0.755725082147999
GC_00004831	3	5	2	0	0.940458015267176	1.0	0.969315499606609
GC_00004832	5	5	1	0	0.795946890286513	0.746798476328677	0.770589804082402
GC_00004833	5	5	1	0	0.773854560739807	0.688737012987014	0.728819019915756
GC_00004834	5	5	1	0	0.88780804150454	1.0	0.94057025077293
